checked_url,check_category,severity,reported_value,expected_value,original_finding,source_report,normalized_interpretation,confidence,notes
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/digicorp/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/digicorp/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/smart-devices/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/smart-devices/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/metro/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/metro/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/pandemic/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/pandemic/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/payments/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/payments/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/fast-identity-online-fido/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/fast-identity-online-fido/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/passwordless/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/passwordless/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/iot-micro-segmentation/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/iot-micro-segmentation/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/general/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/general/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/smart-city/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/smart-city/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/automatic-fare-collection/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/automatic-fare-collection/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/iotsecurity/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/iotsecurity/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/covid-19/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/covid-19/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/universal-second-factor-u2f/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/universal-second-factor-u2f/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/fido2/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/fido2/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/iot-continuous-authentication/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/iot-continuous-authentication/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/lpwan/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/lpwan/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/industrial-automation/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/industrial-automation/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/ambipay/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/ambipay/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/iiot/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/iiot/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/zoom-fatigue/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/zoom-fatigue/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/ticket-solutions/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/ticket-solutions/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/fido/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/fido/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/iot-runtime-attestation/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/iot-runtime-attestation/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/lora/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/lora/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/smart/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/smart/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/payment/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/payment/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/internetofthings/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/internetofthings/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/ultra-wideband/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/ultra-wideband/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/apdu/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/apdu/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/cyberattack/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/cyberattack/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/zero-trust-architecture-for-iot/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/zero-trust-architecture-for-iot/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/lorawan/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/lorawan/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/automotive-security/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/automotive-security/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/smartcity/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/smartcity/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/datasecurity/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/datasecurity/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/uwb/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/uwb/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/java-card/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/java-card/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/protection/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/protection/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/zigbee-mesh-security/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/zigbee-mesh-security/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/nbiot/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/nbiot/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/firmware/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/firmware/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/afc/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/afc/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/ambisecure/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/ambisecure/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/short-range-wireless/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/short-range-wireless/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/e-passport/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/e-passport/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/intellectual/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/intellectual/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/tag/ble-mesh-iot-best-practices/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/tag/ble-mesh-iot-best-practices/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/event/ambimat-history/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/event/ambimat-history/
https://ambimat.com/event/ambimat-history/page/2/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/event/ambimat-history/ -> https://ambimat.com/event/ambimat-history/page/2/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/event/ambimat-history/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/ambi-con/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/ambi-con/
https://ambimat.com/categories/ambi-logistics/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/ambi-con/ -> https://ambimat.com/categories/ambi-logistics/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/ambi-con/
https://ambimat.com/categories/powered-card/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/ambi-con/ -> https://ambimat.com/categories/powered-card/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/ambi-con/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/wi-fi/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/wi-fi/
https://ambimat.com/categories/ambi-logistics/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/wi-fi/ -> https://ambimat.com/categories/ambi-logistics/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/wi-fi/
https://ambimat.com/categories/powered-card/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/wi-fi/ -> https://ambimat.com/categories/powered-card/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/wi-fi/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/smart-label/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/smart-label/
https://ambimat.com/categories/ambi-logistics/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/smart-label/ -> https://ambimat.com/categories/ambi-logistics/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/smart-label/
https://ambimat.com/categories/powered-card/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/smart-label/ -> https://ambimat.com/categories/powered-card/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/smart-label/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/lora-sigfox/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/lora-sigfox/
https://ambimat.com/categories/ambi-logistics/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/lora-sigfox/ -> https://ambimat.com/categories/ambi-logistics/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/lora-sigfox/
https://ambimat.com/categories/powered-card/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/lora-sigfox/ -> https://ambimat.com/categories/powered-card/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/lora-sigfox/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/industrial-automation/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/industrial-automation/
https://ambimat.com/categories/ambi-logistics/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/industrial-automation/ -> https://ambimat.com/categories/ambi-logistics/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/industrial-automation/
https://ambimat.com/categories/powered-card/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/industrial-automation/ -> https://ambimat.com/categories/powered-card/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/industrial-automation/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/as-300/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/as-300/
https://ambimat.com/categories/ambi-logistics/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/as-300/ -> https://ambimat.com/categories/ambi-logistics/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/as-300/
https://ambimat.com/categories/powered-card/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/as-300/ -> https://ambimat.com/categories/powered-card/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/as-300/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/ambi-secure/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/ambi-secure/
https://ambimat.com/categories/ambi-logistics/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/ambi-secure/ -> https://ambimat.com/categories/ambi-logistics/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/ambi-secure/
https://ambimat.com/categories/powered-card/,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/ambi-secure/ -> https://ambimat.com/categories/powered-card/,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/ambi-secure/
https://ambimat.com,internal_links/broken_outbound,medium,outbound internal link reported unresolved,,broken_outbound: https://ambimat.com/categories/smart-city/ -> https://ambimat.com,raw/seo/seo_tracker_reports/report_20260731_112213.json,"reported by the SEO crawler only; the 10:00 site-monitor run recorded broken_internal_links=0 — CONTRADICTORY, preserved",low (conflicting evidence),link source page: https://ambimat.com/categories/smart-city/
